n, chi2, alfa, beta, gama
534, 5.507748, 4.3630, 0.9047, -0.2286
535, 10.067329, 4.3397, 0.9686, -0.1393
536, 8.122959, 4.2786, 0.8378, -0.2300
537, 5.584230, 4.2402, 0.8793, -0.2398
538, 5.659518, 4.1125, 0.8615, -0.3144
539, 3.558365, 4.1599, 0.8166, -0.4427
540, 3.842265, 4.1445, 0.8060, -0.4329
541, 4.984933, 4.0011, 0.7975, -0.4521
542, 5.732207, 4.0724, 0.8169, -0.3557
543, 5.654583, 4.1230, 0.8286, -0.4760
544, 9.070498, 4.1903, 0.8317, -0.5083
545, 7.587257, 4.1400, 0.7533, -0.4260
546, 3.906369, 4.2840, 0.7751, -0.4437
547, 5.502544, 4.2161, 0.7737, -0.5178
548, 3.583507, 4.1840, 0.8028, -0.4672
549, 7.980523, 4.0956, 0.7629, -0.4285
550, 5.633688, 4.0126, 0.8166, -0.3754
551, 4.962148, 4.1458, 0.8293, -0.3900
552, 4.462630, 4.1510, 0.8555, -0.2841
553, 4.637360, 4.2098, 0.8199, -0.4485
554, 5.378833, 4.4657, 0.7828, -0.4418
555, 5.003531, 4.4544, 0.7844, -0.4786
556, 4.550551, 4.5660, 0.7366, -0.5219
557, 7.362808, 4.6132, 0.6862, -0.5190
558, 4.154837, 4.7318, 0.7218, -0.5000
559, 7.925023, 4.8501, 0.7405, -0.5470
560, 5.168897, 4.8316, 0.7080, -0.5429
561, 7.675100, 4.7384, 0.6733, -0.4925
562, 6.257322, 4.7039, 0.6929, -0.4914
563, 5.189655, 4.6874, 0.7237, -0.4505
564, 7.855958, 4.7587, 0.7505, -0.5632
565, 7.508513, 4.6455, 0.6804, -0.5127
566, 6.916708, 4.6787, 0.7081, -0.5703
567, 6.358429, 4.8040, 0.7514, -0.3728
568, 6.572241, 4.8835, 0.7510, -0.3129
569, 6.708113, 4.8772, 0.6821, -0.5565
570, 5.692727, 5.0993, 0.6770, -0.5586
571, 7.804205, 5.1270, 0.6899, -0.4086
572, 7.304329, 5.0343, 0.7184, -0.4200
573, 6.397379, 5.0216, 0.7383, -0.3343
574, 13.060318, 5.1129, 0.7429, -0.3930
575, 6.703178, 5.0275, 0.6962, -0.4500
576, 7.860376, 4.9352, 0.7388, -0.4581
577, 7.807855, 4.9886, 0.6958, -0.5781
578, 6.865751, 4.9204, 0.6926, -0.5718
579, 5.989547, 4.8758, 0.7298, -0.4165
580, 5.466858, 4.8029, 0.7414, -0.4748
581, 11.052322, 4.7410, 0.6831, -0.4354
582, 7.647203, 4.8891, 0.7077, -0.3971
583, 6.479581, 4.7885, 0.7490, -0.4650
584, 5.402139, 4.7484, 0.7048, -0.4571
585, 4.715916, 4.7907, 0.6994, -0.5129
586, 6.589039, 4.7543, 0.7553, -0.4821
587, 6.090715, 4.8727, 0.7236, -0.5374
588, 9.480420, 4.8789, 0.7470, -0.5448
589, 8.616505, 4.9530, 0.6834, -0.5959
590, 10.595284, 4.9805, 0.6306, -0.5900
591, 9.560571, 4.9386, 0.6793, -0.4267
592, 7.930361, 4.8766, 0.6859, -0.4527
593, 11.654938, 4.7776, 0.6566, -0.5879
594, 6.567437, 4.6477, 0.7272, -0.4020
595, 8.691916, 4.6475, 0.6732, -0.5234
596, 7.952478, 4.8241, 0.6886, -0.5760
597, 10.119868, 4.7734, 0.6691, -0.5885
598, 5.439262, 4.8811, 0.7141, -0.5415
599, 4.516212, 4.9704, 0.6824, -0.5121
600, 5.121127, 4.8806, 0.6932, -0.5413
601, 6.668385, 4.8113, 0.6731, -0.5625
602, 9.917042, 4.7306, 0.6570, -0.5500
603, 5.385789, 4.5576, 0.7106, -0.4973
604, 5.557174, 4.5881, 0.7759, -0.3446
605, 6.296740, 4.4182, 0.8007, -0.4405
606, 5.617326, 4.5143, 0.7480, -0.4067
607, 5.688087, 4.4691, 0.7712, -0.3734
608, 6.325472, 4.5378, 0.7914, -0.2901
609, 4.841607, 4.5831, 0.7385, -0.4619
610, 5.513686, 4.5948, 0.7713, -0.4036
611, 6.797949, 4.5228, 0.7351, -0.4127
612, 10.167283, 4.5345, 0.7130, -0.4109
613, 7.981787, 4.4744, 0.8301, -0.2916
614, 7.410566, 4.4514, 0.8840, -0.1995
615, 5.643516, 4.7158, 0.7623, -0.3485
616, 5.419076, 4.7120, 0.7871, -0.3156
617, 9.353399, 4.5775, 0.8445, -0.1970
618, 7.795408, 4.6106, 0.8300, -0.2755
619, 7.705291, 4.5076, 0.8647, -0.2668
620, 7.402417, 4.4719, 0.9871, -0.1641
621, 5.412493, 4.3907, 0.9432, -0.2103
622, 6.139948, 4.3192, 0.7742, -0.3750
623, 8.380317, 4.2492, 0.7479, -0.4258
624, 8.718643, 4.3107, 0.8259, -0.3789
625, 9.121496, 4.3999, 0.7304, -0.4157
626, 6.977179, 4.3912, 0.8113, -0.3953
627, 6.530828, 4.1779, 0.8075, -0.3369
628, 5.529063, 4.2774, 0.7602, -0.4516
629, 4.019870, 4.4338, 0.7835, -0.4802
630, 4.340723, 4.3019, 0.7856, -0.4250
631, 4.869030, 4.4682, 0.7346, -0.5027
632, 4.392729, 4.4967, 0.7724, -0.4947
633, 5.482711, 4.4613, 0.7422, -0.4394
634, 6.109479, 4.4399, 0.7393, -0.4511
635, 4.897626, 4.3753, 0.7901, -0.4449
636, 4.148541, 4.3620, 0.7587, -0.4523
637, 5.534597, 4.1747, 0.7941, -0.3836
638, 4.278398, 4.3036, 0.7745, -0.5115
639, 5.950132, 4.5477, 0.7039, -0.5329
640, 3.978601, 4.5593, 0.7394, -0.4793
641, 4.219931, 4.6565, 0.7277, -0.5156
642, 5.060650, 4.6439, 0.7267, -0.4476
643, 6.426616, 4.5810, 0.7475, -0.3777
644, 5.929799, 4.6864, 0.8618, -0.2305
645, 6.324269, 4.6933, 0.8608, -0.2110
646, 7.042057, 4.6060, 0.8608, -0.2072
647, 5.933352, 4.6315, 0.8581, -0.2505
648, 6.424069, 4.7324, 0.8512, -0.2482
649, 7.866210, 4.4612, 0.8646, -0.2655
650, 9.164179, 4.4375, 0.9431, -0.2219
651, 5.501753, 4.4572, 0.9329, -0.2148
652, 5.489125, 4.4721, 0.8458, -0.2593
653, 9.005383, 4.4852, 0.8298, -0.2859
654, 6.261012, 4.5587, 0.9154, -0.2275
655, 7.672174, 4.6111, 0.9671, -0.1607
656, 5.192383, 4.7174, 0.8018, -0.2612
657, 13.269688, 4.7292, 0.9019, -0.2662
658, 7.233724, 4.7771, 0.8030, -0.2187
659, 7.760899, 4.6518, 0.9421, -0.1578
660, 7.707459, 4.7415, 0.9215, -0.2042
661, 6.217388, 4.7834, 0.8834, -0.2399
662, 5.756620, 4.7988, 0.7955, -0.2365
663, 5.304860, 4.8949, 0.7712, -0.2833
664, 6.160872, 4.9649, 0.8557, -0.2360
665, 6.111843, 4.8991, 0.8628, -0.2403
666, 7.427756, 4.9036, 0.9076, -0.1668
667, 6.364288, 4.8738, 0.7422, -0.3459
668, 10.859636, 4.8243, 0.6781, -0.4300
669, 10.422185, 4.7709, 0.6663, -0.4712
670, 4.221069, 4.7606, 0.7196, -0.5046
671, 7.597259, 5.0728, 0.6419, -0.5767
672, 6.376112, 5.0781, 0.7003, -0.4911
673, 5.935448, 5.1695, 0.6788, -0.5577
674, 6.739653, 5.0994, 0.6601, -0.4989
675, 6.058709, 5.3344, 0.6721, -0.5425
676, 6.024602, 5.4706, 0.6577, -0.5590
677, 6.431392, 5.4382, 0.6601, -0.5150
678, 6.244813, 5.4106, 0.6418, -0.5093
679, 5.375026, 5.5036, 0.6267, -0.5626
680, 9.294312, 5.4964, 0.6540, -0.4305
681, 7.426191, 5.3459, 0.6716, -0.5708
682, 10.716483, 5.2760, 0.7027, -0.4961
683, 7.256095, 5.1636, 0.7062, -0.5260
684, 7.448574, 5.1626, 0.7021, -0.5054
685, 8.522334, 5.1848, 0.7027, -0.4350
686, 8.541835, 5.2167, 0.7014, -0.5530
687, 6.683761, 5.2962, 0.6811, -0.5039
688, 5.329254, 5.4416, 0.6560, -0.5717
689, 6.383981, 5.3569, 0.6491, -0.5838
690, 5.262715, 5.2473, 0.6231, -0.5515
691, 10.489918, 5.2904, 0.7057, -0.4984
692, 5.901716, 5.2872, 0.6735, -0.5498
693, 6.011624, 5.4510, 0.6370, -0.5227
694, 11.565439, 5.4558, 0.6137, -0.6417
695, 7.057942, 5.4721, 0.6205, -0.5181
696, 7.152458, 5.3389, 0.6744, -0.4959
697, 12.560902, 5.2875, 0.7132, -0.5580
698, 11.628182, 5.1408, 0.6004, -0.5993
699, 5.701853, 5.2119, 0.6591, -0.5000
700, 5.656181, 5.2102, 0.6449, -0.5340
701, 7.277574, 5.1527, 0.7240, -0.3120
702, 8.477502, 5.2731, 0.7069, -0.3127
703, 6.297122, 5.3715, 0.8064, -0.2494
704, 8.088648, 5.4211, 0.7346, -0.2385
705, 11.183245, 5.3715, 0.6910, -0.4623
706, 6.635910, 5.2905, 0.6812, -0.5038
707, 7.792407, 5.0482, 0.6774, -0.4254
708, 8.249960, 5.1430, 0.6736, -0.5968
709, 9.445860, 5.1019, 0.7253, -0.5385
710, 9.126582, 5.1798, 0.7140, -0.4864
711, 7.538297, 5.2399, 0.6938, -0.5563
712, 7.386584, 5.2038, 0.6710, -0.4563
713, 8.559814, 5.2335, 0.6659, -0.4270
714, 8.094454, 5.3668, 0.6444, -0.4684
715, 9.995123, 5.3787, 0.6009, -0.4751
716, 7.133075, 5.3895, 0.5969, -0.5422
717, 4.903533, 5.2785, 0.6389, -0.5546
718, 10.196858, 5.3932, 0.6541, -0.6207
719, 6.633192, 5.3356, 0.6837, -0.5390
720, 5.617605, 5.3254, 0.6276, -0.5559
721, 8.617612, 5.4131, 0.6329, -0.4717
722, 8.031127, 5.3797, 0.6727, -0.4643
723, 7.742398, 5.2784, 0.6652, -0.4471
724, 6.790174, 5.0978, 0.6588, -0.4964
725, 5.629472, 5.0434, 0.6647, -0.5426
726, 7.797257, 5.0593, 0.6425, -0.4874
727, 11.100775, 4.9744, 0.6138, -0.5445
728, 6.523047, 5.0952, 0.6606, -0.5723
729, 7.117238, 5.0655, 0.6516, -0.5033
730, 6.349040, 4.9605, 0.7063, -0.4346
731, 6.697569, 4.8982, 0.7238, -0.3881
732, 7.843025, 4.8855, 0.7856, -0.2912
733, 6.794627, 5.0393, 0.7470, -0.2853
734, 7.299098, 5.2509, 0.7442, -0.2500
735, 6.713624, 5.2731, 0.7467, -0.2713
736, 6.809321, 5.0386, 0.8230, -0.2174
737, 7.618216, 5.2572, 0.8145, -0.1963
738, 6.171880, 5.1929, 0.7974, -0.2416
739, 9.097391, 5.2112, 0.9621, -0.1323
740, 10.443653, 5.4355, 0.8709, -0.2324
741, 7.765770, 5.6287, 0.7425, -0.2226
742, 5.614224, 5.7329, 0.7663, -0.2385
743, 5.425322, 5.6867, 0.7930, -0.2069
744, 11.541687, 5.7135, 0.7466, -0.2955
745, 9.051927, 5.9555, 0.6604, -0.2983
746, 9.752464, 5.9284, 0.7457, -0.2924
747, 7.520053, 5.9863, 0.6787, -0.2678
748, 9.052703, 5.9018, 0.6611, -0.3033
749, 7.796240, 5.9084, 0.6786, -0.2716
750, 8.073512, 5.8639, 0.7044, -0.2879
751, 7.311553, 5.9574, 0.7493, -0.2152
752, 5.657387, 5.9534, 0.8501, -0.1539
753, 6.625226, 5.8557, 0.8251, -0.1687
754, 5.061765, 5.7616, 0.8379, -0.2019
755, 5.360003, 5.7367, 0.7712, -0.2376
756, 5.244959, 5.8872, 0.8373, -0.1768
757, 5.082498, 5.7873, 0.7963, -0.2018
758, 8.321205, 5.8314, 0.7804, -0.2610
759, 15.907822, 5.8231, 0.9094, -0.0660
760, 16.144716, 5.9176, 0.9229, -0.0572
761, 13.761214, 5.8279, 0.9770, -0.0656
762, 10.534259, 5.9098, 0.9416, -0.0998
763, 6.659185, 5.7678, 0.8940, -0.1611
764, 5.055270, 5.7160, 0.8585, -0.1814
765, 11.437000, 5.7482, 0.9283, -0.1075
766, 8.090818, 5.7197, 0.9166, -0.1413
767, 7.377255, 5.7132, 0.8611, -0.2032
768, 7.958694, 5.7289, 0.7917, -0.2551
769, 8.334441, 5.7112, 0.7891, -0.1847
770, 5.353029, 5.6068, 0.7839, -0.2331
771, 5.088138, 5.7520, 0.7899, -0.2082
772, 5.199997, 5.8442, 0.8357, -0.2086
773, 4.678648, 5.8379, 0.8426, -0.2016
774, 5.262602, 5.8346, 0.8424, -0.2061
775, 12.770549, 5.8482, 0.7973, -0.1429
776, 11.491959, 5.6830, 0.7836, -0.2811
777, 7.368088, 5.6626, 0.7826, -0.1959
778, 6.843189, 5.5710, 0.7417, -0.2429
779, 5.720695, 5.6476, 0.8743, -0.1668
780, 6.996861, 5.6249, 0.8009, -0.1907
781, 7.073656, 5.6351, 0.8974, -0.1585
782, 4.909650, 5.7780, 0.8253, -0.2061
783, 5.937072, 5.8171, 0.7699, -0.2529
784, 7.408279, 5.7624, 0.7938, -0.1786
785, 5.194114, 5.6898, 0.8115, -0.2150
786, 5.509465, 5.6181, 0.8673, -0.1728
787, 6.428192, 5.7451, 0.8952, -0.1567
788, 7.119851, 5.7045, 0.8861, -0.1674
789, 9.762746, 5.7131, 0.8848, -0.1128
790, 7.566481, 5.7599, 0.8861, -0.1300
791, 4.887475, 5.8990, 0.7763, -0.2261
792, 4.588076, 6.0146, 0.8122, -0.2090
793, 5.840626, 6.0326, 0.7785, -0.1843
794, 5.844382, 5.9761, 0.7636, -0.2509
795, 5.746064, 6.0824, 0.8351, -0.2027
796, 6.803662, 6.0949, 0.6893, -0.2623
797, 8.067708, 6.0050, 0.7864, -0.2370
798, 5.856160, 6.1847, 0.7837, -0.2300
799, 7.145696, 6.1674, 0.7404, -0.2143
800, 7.627247, 6.0451, 0.7911, -0.2378
801, 9.516696, 5.9271, 0.8195, -0.1519
802, 14.246805, 5.8968, 0.9349, -0.0658
803, 5.744144, 5.6663, 0.8517, -0.1742
804, 7.558275, 5.5081, 0.7010, -0.3049
805, 6.204660, 5.4553, 0.7770, -0.2571
806, 5.550966, 5.4637, 0.8001, -0.2236
807, 9.219045, 5.5478, 0.7387, -0.2845
808, 6.354321, 5.4026, 0.7690, -0.2403
809, 6.768435, 5.5265, 0.8440, -0.1710
810, 7.655495, 5.7102, 0.7713, -0.2065
811, 5.446060, 5.6344, 0.7889, -0.2304
812, 5.640230, 5.5665, 0.8725, -0.1837
813, 15.293636, 5.5427, 0.8588, -0.1197
814, 14.118368, 5.5532, 0.9541, -0.1394
815, 14.748694, 5.5926, 0.9670, -0.1272
816, 16.183941, 5.6753, 1.0246, -0.0633
817, 8.025442, 5.7887, 0.8439, -0.1481
818, 8.265941, 5.7113, 0.8339, -0.2372
819, 6.806489, 5.6736, 0.9029, -0.1417
820, 7.608149, 5.5479, 0.9209, -0.1533
821, 9.146545, 5.4589, 0.9419, -0.1121
822, 6.056467, 5.4649, 0.8187, -0.2339
823, 5.675242, 5.6771, 0.8289, -0.1834
824, 5.510093, 5.6715, 0.7896, -0.2315
825, 5.864630, 5.5465, 0.7797, -0.2299
826, 5.572740, 5.4216, 0.7998, -0.2343
827, 7.154298, 5.2921, 0.7412, -0.2565
828, 9.641350, 5.3214, 0.8308, -0.2664
829, 10.439326, 5.3628, 0.6848, -0.3217
830, 9.828715, 5.3648, 0.7052, -0.3597
831, 11.505292, 5.4222, 0.6834, -0.4568
832, 7.581301, 5.4865, 0.7220, -0.2693
833, 7.945830, 5.4846, 0.7582, -0.2727
834, 9.572978, 5.5384, 0.7187, -0.3139
835, 7.209551, 5.5471, 0.7132, -0.2763
836, 7.089758, 5.4837, 0.7245, -0.2619
837, 13.314302, 5.5233, 0.6698, -0.3068
838, 9.708288, 5.3115, 0.6771, -0.3676
839, 7.700984, 5.2045, 0.7232, -0.3496
840, 8.948901, 5.0978, 0.6937, -0.3771
841, 14.641454, 5.0286, 0.6590, -0.4082
842, 10.296092, 4.8829, 0.7934, -0.1976
843, 9.729873, 4.7252, 0.8422, -0.2849
844, 7.085817, 4.7844, 0.8292, -0.2723
845, 4.214515, 4.6565, 0.7221, -0.4884
846, 4.909915, 4.7345, 0.7183, -0.4544
847, 9.128197, 4.7917, 0.7498, -0.5658
848, 11.135839, 4.6961, 0.6633, -0.5762
849, 8.336250, 4.6789, 0.7002, -0.4362
850, 6.500647, 4.6949, 0.6910, -0.5007
851, 4.328171, 4.6354, 0.7334, -0.5125
852, 4.929740, 4.6877, 0.7473, -0.4377
853, 4.260015, 4.5419, 0.7682, -0.4755
854, 4.104059, 4.6778, 0.7270, -0.4966
855, 4.537974, 4.6202, 0.7197, -0.5024
856, 3.978535, 4.6706, 0.7327, -0.4939
857, 5.540627, 4.7243, 0.7285, -0.5397
858, 4.553140, 4.7488, 0.7151, -0.4894
859, 11.984152, 4.7680, 0.7696, -0.5598
860, 7.763395, 4.7353, 0.6633, -0.5096
861, 4.964336, 4.7614, 0.7279, -0.4555
862, 5.003886, 4.7539, 0.7434, -0.4750
863, 6.422648, 4.6700, 0.7641, -0.4128
864, 5.435478, 4.5689, 0.7082, -0.5196
865, 7.885650, 4.4495, 0.7124, -0.4471
866, 6.870925, 4.6543, 0.7311, -0.3920
867, 5.904931, 4.6802, 0.7804, -0.3274
868, 12.396103, 4.7380, 0.7857, -0.3963
869, 10.994838, 4.6917, 0.8045, -0.1947
870, 10.548671, 4.6123, 0.8249, -0.1907
871, 7.702353, 4.5575, 0.9767, -0.1875
872, 9.117582, 4.4159, 0.9987, -0.1720
873, 6.987401, 4.5940, 0.9256, -0.1748
874, 5.285478, 4.2977, 0.8323, -0.2704
875, 6.700777, 4.3447, 0.8953, -0.1990
876, 9.317761, 4.3710, 0.8811, -0.1876
877, 7.103493, 4.2746, 0.9629, -0.1799
878, 5.855357, 4.2119, 0.9482, -0.1962
879, 5.175299, 4.1750, 0.9009, -0.2118
880, 9.271425, 4.1925, 1.0192, -0.1834
881, 10.116333, 4.3197, 0.8256, -0.3720
882, 8.045061, 4.2475, 0.7281, -0.4572
883, 12.774711, 4.0764, 0.7253, -0.4478
884, 4.673818, 4.2695, 0.7816, -0.5010
885, 4.986151, 4.1742, 0.8301, -0.3632
886, 4.585021, 4.2492, 0.8017, -0.3670
887, 4.693358, 4.1138, 0.8223, -0.3760
888, 6.877165, 4.0990, 0.9346, -0.2412
889, 5.330978, 4.1086, 0.8516, -0.3197
890, 5.377651, 4.1355, 0.8624, -0.2836
891, 4.636519, 4.0252, 0.8489, -0.3544
892, 4.629653, 3.8932, 0.8236, -0.4874
893, 5.169763, 3.8333, 0.8396, -0.3678
894, 6.051584, 3.8063, 0.8212, -0.4253
895, 5.916047, 3.8551, 0.8021, -0.4815
896, 3.683571, 3.8436, 0.8245, -0.4580
897, 4.249497, 3.8418, 0.8287, -0.4756
898, 9.467658, 3.8940, 0.7939, -0.4020
899, 8.904012, 3.8922, 0.7697, -0.4498
900, 5.382371, 3.8493, 0.8174, -0.4265
901, 4.020773, 3.8103, 0.8621, -0.3575
902, 10.084702, 3.8400, 0.8467, -0.5229
903, 3.238417, 3.8110, 0.8471, -0.4539
904, 3.706906, 3.9465, 0.8308, -0.4473
905, 6.192082, 3.8396, 0.8951, -0.2451
906, 4.622113, 3.9177, 0.8670, -0.3154
907, 4.650997, 3.9903, 0.8499, -0.3147
908, 7.852420, 3.7948, 0.9231, -0.2831
909, 4.728117, 3.7169, 0.8596, -0.3667
910, 3.720080, 3.6750, 0.8711, -0.3848
911, 4.752548, 3.6575, 0.9022, -0.3028
912, 11.986383, 3.6611, 0.8134, -0.3751
913, 14.221918, 3.7321, 0.8149, -0.3546
914, 10.060636, 3.7657, 0.8401, -0.3291
915, 6.757776, 3.6112, 0.9110, -0.4510
916, 10.700727, 3.6407, 0.8134, -0.3828
917, 9.964449, 3.6548, 0.8435, -0.5017
918, 6.745708, 3.6920, 0.8576, -0.4773
919, 7.488501, 3.6497, 0.9183, -0.3848
920, 3.610371, 3.5786, 0.8809, -0.3993
921, 3.478721, 3.6625, 0.8692, -0.4186
922, 7.060817, 3.7608, 0.8833, -0.4835
923, 7.630912, 3.6581, 0.9449, -0.2552
924, 5.253752, 3.6689, 0.9195, -0.2561
925, 6.696150, 3.7754, 0.9618, -0.2297
926, 9.593101, 3.8712, 0.9107, -0.1862
927, 6.598511, 3.7993, 0.9263, -0.2530
928, 4.309610, 3.7516, 0.8914, -0.3122
929, 3.146636, 3.5779, 0.9133, -0.3971
930, 3.389038, 3.5294, 0.9074, -0.3730
931, 3.252602, 3.5466, 0.9115, -0.3904
932, 3.576495, 3.4808, 0.8947, -0.3980
933, 4.153262, 3.4885, 0.8889, -0.4083
934, 3.449784, 3.5278, 0.8951, -0.4236
935, 6.162063, 3.5180, 0.8856, -0.3393
936, 5.926833, 3.3682, 0.9281, -0.3254
937, 4.026133, 3.3736, 0.9335, -0.3563
938, 3.686249, 3.4062, 0.9502, -0.3371
939, 4.030253, 3.6923, 0.8977, -0.4274
940, 4.686341, 3.6702, 0.8487, -0.4248
941, 3.569463, 3.7321, 0.8850, -0.3935
942, 3.706802, 3.7552, 0.8550, -0.4000
943, 3.500346, 3.8289, 0.8301, -0.4614
944, 3.228017, 3.8375, 0.8584, -0.4474
945, 6.893553, 3.9230, 0.7837, -0.5072
946, 6.155088, 3.9568, 0.8034, -0.3977
947, 3.701848, 3.9106, 0.8256, -0.4787
948, 3.623968, 3.9276, 0.8367, -0.4126
949, 5.435487, 3.9529, 0.8866, -0.3029
950, 4.418948, 3.9057, 0.8782, -0.2954
951, 4.440710, 3.9457, 0.8518, -0.4234
952, 4.093185, 3.9205, 0.8608, -0.3595
953, 5.400092, 3.9579, 0.8409, -0.3375
954, 6.622344, 3.9302, 0.8788, -0.2563
955, 11.430176, 3.9645, 0.8962, -0.3155
956, 10.622382, 4.0583, 0.8298, -0.2836
957, 10.730274, 3.9496, 0.9022, -0.1855
958, 6.781872, 3.9036, 0.9708, -0.2155
959, 3.452715, 3.8417, 0.8560, -0.4362
960, 3.220068, 3.8382, 0.8309, -0.4530
961, 3.813259, 3.8042, 0.8314, -0.4462
962, 3.707988, 3.7959, 0.8698, -0.4195
963, 7.067797, 3.8625, 0.7844, -0.4768
964, 3.636387, 3.8793, 0.8400, -0.4499
965, 6.548450, 3.8037, 0.8380, -0.3660
966, 6.450199, 3.8440, 0.7928, -0.4610
967, 4.393190, 3.9644, 0.8505, -0.3946
968, 4.650464, 3.8676, 0.8275, -0.3938
969, 4.690686, 3.7291, 0.9010, -0.3257
970, 4.947676, 3.7715, 0.8528, -0.3656
971, 3.592887, 3.7288, 0.8669, -0.4492
972, 3.727197, 3.8609, 0.8549, -0.4401
973, 4.875588, 3.8142, 0.8625, -0.3427
974, 5.196768, 3.8237, 0.9005, -0.2488
975, 4.734000, 3.9453, 0.8701, -0.2871
976, 4.362189, 3.9129, 0.8747, -0.2968
977, 6.169380, 3.9410, 0.9333, -0.2326
978, 6.385495, 3.9740, 0.9610, -0.1980
979, 6.052033, 3.8605, 0.9521, -0.2270
980, 14.658550, 3.9317, 0.9925, -0.2462
981, 3.880571, 3.7548, 0.8954, -0.3203
982, 4.874595, 3.8021, 0.8562, -0.3628
983, 6.399858, 3.9138, 0.7936, -0.4508
984, 5.141722, 3.9978, 0.8110, -0.3935
985, 11.267402, 4.0127, 0.7381, -0.4578
986, 4.945217, 3.9902, 0.7934, -0.4924
987, 6.286033, 4.2004, 0.8335, -0.3818
988, 6.921824, 4.3265, 0.9554, -0.2241
989, 7.675240, 4.3036, 0.9605, -0.1683
990, 6.281606, 4.1411, 0.8993, -0.2011
991, 5.596278, 4.1050, 0.9571, -0.2055
992, 5.355448, 4.1286, 0.8098, -0.3675
993, 6.989536, 4.1165, 0.7776, -0.4203
994, 4.615939, 4.1477, 0.8199, -0.3622
995, 5.299713, 4.2261, 0.7673, -0.4344
996, 4.612757, 4.1801, 0.8262, -0.3447
997, 4.635140, 4.1064, 0.8177, -0.3912
998, 3.446693, 4.1016, 0.8218, -0.4366
999, 4.902201, 4.0181, 0.8049, -0.5041
1000, 4.417399, 3.9033, 0.8399, -0.4798
1001, 3.759039, 4.0100, 0.8096, -0.4617
1002, 3.592941, 4.0299, 0.8219, -0.4461
1003, 5.540004, 3.9493, 0.7902, -0.4893
1004, 3.659513, 3.9170, 0.8211, -0.4369
1005, 6.289487, 3.9664, 0.8335, -0.5039
1006, 6.994129, 4.0692, 0.8182, -0.5209
1007, 3.862081, 4.0268, 0.7970, -0.4475
1008, 5.379848, 3.8977, 0.8125, -0.4022
1009, 7.223212, 3.9681, 0.7935, -0.4250
1010, 4.081991, 3.8463, 0.8305, -0.4084
1011, 3.633322, 3.8100, 0.8734, -0.3895
1012, 10.181697, 3.7119, 0.8143, -0.5066
1013, 4.241189, 3.6160, 0.9114, -0.3273
1014, 3.468347, 3.6601, 0.8877, -0.4370
1015, 3.873139, 3.5396, 0.8934, -0.3979
1016, 3.917408, 3.7055, 0.8909, -0.3540
1017, 7.768516, 3.7507, 0.9132, -0.3469
1018, 5.502989, 3.5829, 0.9272, -0.3898
1019, 4.797207, 3.6063, 0.9264, -0.2708
1020, 4.436235, 3.5795, 0.9224, -0.3073
1021, 4.093236, 3.4031, 0.9245, -0.3613
1022, 4.735810, 3.4888, 0.9361, -0.3037
1023, 5.075285, 3.4272, 0.8868, -0.4108
1024, 5.415389, 3.3584, 0.9208, -0.3518
1025, 6.679767, 3.3977, 0.9384, -0.2805
1026, 5.132805, 3.4140, 0.9117, -0.3591
1027, 7.001464, 3.5021, 1.0076, -0.2022
1028, 7.280756, 3.5749, 0.8933, -0.4743
1029, 8.536160, 3.7522, 0.8983, -0.4555
1030, 6.208866, 3.8707, 0.8367, -0.3425
1031, 6.794716, 3.8921, 0.8324, -0.5051
1032, 7.336994, 3.7131, 0.8149, -0.4718
1033, 7.100313, 3.7487, 0.8030, -0.4241
1034, 8.389538, 3.8391, 0.7857, -0.4341
1035, 10.217396, 3.8747, 0.9178, -0.2863
1036, 5.295214, 4.0580, 0.8586, -0.4005
1037, 3.664055, 4.0549, 0.8061, -0.4544
1038, 3.512321, 3.9371, 0.8466, -0.4365
1039, 3.340822, 3.9872, 0.8367, -0.4193
1040, 6.585865, 3.9246, 0.7961, -0.4978
1041, 3.791561, 3.8206, 0.8552, -0.3875
1042, 3.395740, 3.7942, 0.8627, -0.4227
1043, 3.257440, 3.7951, 0.8419, -0.4568
1044, 3.400468, 3.7099, 0.8562, -0.4447
1045, 7.003722, 3.7934, 0.8885, -0.4703
1046, 8.943293, 3.7635, 0.8105, -0.4032
1047, 5.453628, 3.7053, 0.9128, -0.3202
1048, 4.108138, 3.6174, 0.9078, -0.3421
1049, 3.417814, 3.6139, 0.8682, -0.4334
1050, 4.336555, 3.5843, 0.8718, -0.3765
1051, 8.609526, 3.6398, 0.9967, -0.2311
1052, 15.196634, 3.7231, 1.0407, -0.2370
1053, 8.767019, 3.6358, 0.8797, -0.2985
1054, 3.255775, 3.5618, 0.8965, -0.4194
1055, 10.211286, 3.5495, 0.8464, -0.4881
1056, 7.035425, 3.5670, 0.8530, -0.4249
1057, 5.621457, 3.6278, 0.8895, -0.3289
1058, 3.535122, 3.7069, 0.8882, -0.3905
1059, 4.827306, 3.8221, 0.8823, -0.4485
1060, 4.912510, 3.8358, 0.8722, -0.4669
1061, 4.110165, 3.7737, 0.8352, -0.4630
1062, 4.369643, 3.8417, 0.8229, -0.4516
1063, 5.442050, 3.9733, 0.8005, -0.4168
1064, 10.087084, 3.9341, 0.7576, -0.4486
1065, 13.257439, 3.9343, 0.7501, -0.5182
1066, 13.993393, 4.0515, 0.7464, -0.4011
1067, 5.579241, 3.9720, 0.8364, -0.4944
1068, 4.311936, 4.1348, 0.8377, -0.3408
