n, chi2, alfa, beta, gama
16342, 6.238659, 4.1216, 0.8261, -0.5114
16343, 5.739227, 4.5073, 0.7748, -0.4334
16344, 4.277959, 3.8858, 0.8668, -0.3589
16345, 6.363484, 3.9906, 0.8017, -0.5096
16346, 6.630584, 3.8025, 0.8848, -0.2620
16347, 4.362298, 4.3574, 0.7885, -0.4250
16348, 5.782102, 5.0540, 0.8214, -0.2357
16349, 4.138177, 4.2600, 0.7850, -0.4292
16350, 4.240310, 4.8564, 0.6986, -0.5224
16351, 3.937143, 3.4930, 0.9246, -0.4058
16352, 7.001886, 4.1267, 0.7831, -0.5294
16353, 4.297758, 3.9183, 0.8613, -0.3991
16354, 3.697814, 4.2572, 0.7843, -0.4462
16355, 8.889776, 4.1798, 0.8539, -0.3674
16356, 6.476660, 3.2944, 0.9392, -0.3209
16357, 5.975341, 4.1327, 0.8188, -0.3356
16358, 4.292447, 3.9906, 0.8624, -0.3489
16359, 4.976286, 4.0133, 0.8458, -0.3181
16360, 9.360088, 4.8825, 0.7038, -0.3715
16361, 8.064958, 3.8670, 0.8847, -0.4296
16362, 5.138877, 4.3245, 0.7966, -0.5140
16363, 5.778463, 3.8735, 0.8033, -0.4427
16364, 4.602305, 4.0726, 0.7918, -0.4181
16365, 7.673592, 4.5687, 0.8019, -0.2450
16366, 7.408940, 5.2241, 0.8268, -0.2532
16367, 5.650152, 5.1810, 0.7479, -0.2846
16368, 6.221867, 4.8882, 0.7305, -0.4103
16369, 6.500400, 3.3636, 0.9397, -0.4340
16370, 6.668228, 4.5681, 0.8015, -0.3429
16371, 11.291590, 3.8201, 0.8161, -0.3654
16372, 5.714484, 3.8175, 0.8914, -0.3999
16373, 11.951579, 2.6979, 1.0790, -0.3793
16374, 5.319047, 4.1544, 0.7811, -0.4111
16375, 5.824281, 5.0768, 0.6826, -0.4804
16376, 7.305402, 4.9018, 0.7678, -0.3109
16377, 6.942552, 3.2397, 0.9121, -0.3705
16378, 5.599388, 5.5793, 0.8038, -0.2334
16379, 6.211211, 4.5866, 0.7696, -0.5087
16380, 4.964504, 3.9220, 0.8533, -0.3303
16381, 8.334784, 4.1277, 0.8199, -0.3037
16382, 4.540332, 4.0137, 0.8718, -0.3089
16383, 5.364551, 3.9801, 0.8296, -0.3625
16384, 4.561107, 4.2121, 0.7808, -0.4977
16385, 5.555414, 4.5915, 0.8015, -0.3124
16386, 3.687270, 3.4255, 0.9293, -0.3383
16387, 5.201166, 4.1870, 0.8195, -0.3898
16388, 6.479402, 4.9177, 0.7187, -0.3882
16389, 6.498320, 4.3738, 0.8022, -0.4997
16390, 6.045498, 4.2739, 0.7933, -0.3622
16391, 5.109298, 4.5021, 0.8064, -0.3122
16392, 9.277189, 3.7703, 0.8401, -0.3347
16393, 8.823834, 3.3045, 0.8918, -0.4248
16394, 6.121356, 4.8013, 0.7493, -0.3480
16395, 4.273345, 4.4925, 0.7675, -0.4866
16396, 4.164166, 4.2561, 0.7936, -0.4245
16397, 3.711870, 3.5601, 0.9105, -0.4176
16398, 9.646815, 3.5978, 0.8177, -0.4638
16399, 5.843741, 4.5636, 0.7350, -0.4229
16400, 4.293234, 3.9297, 0.8617, -0.3294
16401, 5.388802, 4.8297, 0.7104, -0.4558
16402, 5.565963, 3.1059, 0.9970, -0.3373
16403, 7.839286, 4.1026, 0.8308, -0.2942
16404, 3.754345, 3.9237, 0.8359, -0.3971
16405, 3.985704, 3.9966, 0.8406, -0.4598
16406, 3.760266, 3.9057, 0.8447, -0.3878
16407, 6.111112, 4.8346, 0.7449, -0.3706
16408, 6.214301, 4.9240, 0.6959, -0.4511
16409, 7.511758, 4.7599, 0.7912, -0.2291
16410, 4.809172, 4.5121, 0.7701, -0.4042
16411, 4.132130, 4.4738, 0.7390, -0.4928
16412, 6.980240, 3.8582, 0.9579, -0.2391
16413, 3.548418, 3.9465, 0.8413, -0.4172
16414, 4.186082, 3.9203, 0.8703, -0.3429
16415, 3.355232, 3.6648, 0.8816, -0.4126
16416, 3.588944, 4.2571, 0.7864, -0.4634
16417, 8.389292, 4.5567, 0.7927, -0.4132
16418, 5.248736, 4.3772, 0.8231, -0.3183
16419, 6.675091, 5.2634, 0.7718, -0.2435
16420, 8.407538, 4.4919, 0.9494, -0.2036
16421, 6.762293, 5.0243, 0.7140, -0.3915
16422, 4.109645, 3.6060, 0.8660, -0.3874
16423, 3.619840, 4.0111, 0.8210, -0.4188
16424, 6.169625, 4.0793, 0.7837, -0.4240
16425, 5.328310, 3.0925, 0.9981, -0.3171
16426, 6.514371, 4.5804, 0.7172, -0.5563
16427, 4.527098, 4.6536, 0.7490, -0.4986
16428, 6.708730, 4.2396, 0.7456, -0.4499
16429, 3.517858, 3.9994, 0.8255, -0.4414
16430, 6.676686, 4.5876, 0.8766, -0.2069
16431, 3.801515, 3.8985, 0.8168, -0.4415
16432, 6.904710, 4.7641, 0.7911, -0.2459
16433, 6.192438, 3.1126, 0.9708, -0.4066
16434, 9.024997, 4.1076, 0.7859, -0.3482
16435, 5.175414, 3.6427, 0.8717, -0.3552
16436, 10.584395, 3.7402, 0.7899, -0.4307
16437, 6.600976, 4.4576, 0.7116, -0.4670
16438, 4.146702, 3.7864, 0.8466, -0.3872
16439, 7.523057, 4.4081, 0.7233, -0.4478
16440, 7.270699, 3.8863, 0.7823, -0.4823
16441, 6.416265, 4.8500, 0.7082, -0.4236
16442, 9.139142, 4.5496, 0.8171, -0.3172
16443, 4.621801, 3.7361, 0.8973, -0.3717
16444, 8.083751, 4.0137, 0.7800, -0.4215
16445, 4.044504, 3.3838, 0.9265, -0.3625
16446, 3.262527, 3.6268, 0.8829, -0.4216
16447, 6.928641, 4.9275, 0.7127, -0.4076
16448, 9.321299, 4.2132, 0.7692, -0.3676
16449, 3.937493, 3.9653, 0.8216, -0.4079
16450, 4.543600, 4.6792, 0.7247, -0.4819
16451, 9.203751, 4.1528, 0.7323, -0.4628
16452, 3.832945, 3.6951, 0.8567, -0.4008
16453, 4.188776, 4.1417, 0.7878, -0.5057
16454, 5.072591, 4.2448, 0.7951, -0.3873
16455, 4.285666, 3.8536, 0.8524, -0.3738
16456, 3.277880, 3.8426, 0.8580, -0.4448
16457, 3.513488, 3.3184, 0.9566, -0.3294
16458, 5.449346, 4.2343, 0.7925, -0.3787
16459, 5.984563, 4.1854, 0.8628, -0.2845
16460, 5.566680, 4.0612, 0.7721, -0.5005
16461, 5.645147, 4.5118, 0.7728, -0.3575
16462, 5.368680, 3.9816, 0.8372, -0.4936
16463, 6.119866, 3.9216, 0.7841, -0.4984
16464, 4.949212, 3.6481, 0.8501, -0.3932
16465, 5.713791, 5.4251, 0.7879, -0.2388
16466, 5.240867, 4.0779, 0.8291, -0.3301
16467, 7.402566, 3.9008, 0.7781, -0.4259
16468, 5.146179, 4.2162, 0.8287, -0.2944
16469, 6.230266, 2.9745, 1.0235, -0.2781
16470, 6.224095, 3.6555, 0.8633, -0.4665
16471, 4.413201, 3.6907, 0.8762, -0.3540
16472, 5.293432, 4.5613, 0.7745, -0.3648
16473, 5.032032, 4.4520, 0.7788, -0.4437
16474, 4.494754, 3.8790, 0.8195, -0.4209
16475, 5.578265, 3.9514, 0.8348, -0.4954
16476, 9.926611, 4.2021, 0.8101, -0.3002
16477, 6.408718, 3.8695, 0.8802, -0.2587
16478, 6.133290, 4.0623, 0.8602, -0.3391
16479, 6.170619, 4.1515, 0.8761, -0.2569
16480, 4.126934, 3.5969, 0.8896, -0.4438
16481, 4.847595, 4.0399, 0.8738, -0.3053
16482, 4.808899, 4.1265, 0.8450, -0.2785
16483, 3.897339, 4.1013, 0.8281, -0.4486
16484, 3.952723, 4.0742, 0.8333, -0.4058
16485, 4.499456, 3.8525, 0.8573, -0.3422
16486, 5.102516, 4.5463, 0.8157, -0.2758
16487, 7.958405, 3.3145, 0.9032, -0.3549
16488, 4.027936, 4.4130, 0.7818, -0.4633
16489, 4.046556, 3.3250, 0.9502, -0.3352
16490, 5.135638, 3.3829, 0.9228, -0.3562
16491, 6.290981, 4.0678, 0.8481, -0.4303
16492, 7.967803, 4.1727, 0.8323, -0.2674
16493, 8.073083, 2.9696, 1.0036, -0.4056
16494, 12.493180, 5.6141, 0.6949, -0.3557
16495, 4.928606, 3.2876, 0.9636, -0.3801
16496, 4.766962, 3.6823, 0.8566, -0.4668
16497, 3.805035, 4.1903, 0.7987, -0.4348
16498, 4.419539, 4.7004, 0.7382, -0.4951
16499, 4.299515, 3.7789, 0.8607, -0.3717
16500, 5.402751, 4.5309, 0.7743, -0.4617
16501, 5.501101, 4.5588, 0.7805, -0.3586
16502, 7.967392, 3.8914, 0.7933, -0.4237
16503, 7.114137, 3.8234, 0.8150, -0.4141
16504, 3.493578, 4.2151, 0.7802, -0.4741
16505, 3.543452, 3.4771, 0.9120, -0.3893
16506, 4.166769, 4.4587, 0.7727, -0.4697
16507, 3.939217, 4.0739, 0.8128, -0.4674
16508, 5.058849, 3.6496, 0.8906, -0.3407
16509, 3.751589, 3.9954, 0.8161, -0.4550
16510, 5.344285, 4.4900, 0.7920, -0.3333
16511, 3.365553, 3.7014, 0.8890, -0.4163
16512, 4.825298, 4.4754, 0.7785, -0.4058
16513, 4.428514, 4.4423, 0.7773, -0.4967
16514, 4.990524, 4.0240, 0.8340, -0.3442
16515, 5.767510, 4.9547, 0.6723, -0.5159
16516, 8.084092, 3.6318, 0.8281, -0.4120
16517, 7.167569, 3.8162, 0.8945, -0.4226
16518, 5.571812, 4.2732, 0.9181, -0.2255
16519, 7.525655, 3.9478, 0.8707, -0.4570
16520, 5.047251, 3.7777, 0.9104, -0.2472
16521, 9.277227, 4.5583, 0.7214, -0.3909
16522, 4.358236, 3.7132, 0.8606, -0.3790
16523, 7.053522, 4.9423, 0.6884, -0.4355
16524, 10.478007, 3.8064, 0.8144, -0.3819
16525, 12.589845, 3.1339, 0.9053, -0.4636
16526, 5.970218, 4.0575, 0.8597, -0.2670
16527, 8.938476, 5.1516, 0.6910, -0.3644
16528, 7.850679, 3.7699, 0.8049, -0.4179
16529, 7.760136, 3.7160, 0.8356, -0.3936
16530, 4.671884, 3.4618, 0.8946, -0.3792
16531, 5.581268, 4.4668, 0.7465, -0.4255
16532, 3.401338, 3.8806, 0.8400, -0.4219
16533, 4.333054, 4.0458, 0.7987, -0.4983
16534, 4.699830, 3.5044, 0.8927, -0.4273
16535, 3.205106, 3.6054, 0.8968, -0.4008
16536, 3.929006, 3.4874, 0.8998, -0.3883
16537, 11.044339, 3.1041, 0.9250, -0.4384
16538, 6.836595, 3.5772, 0.9139, -0.4529
16539, 7.665317, 3.8623, 0.8248, -0.3492
16540, 5.519938, 4.2056, 0.7667, -0.4586
16541, 7.856862, 4.7085, 0.7667, -0.5001
16542, 9.941990, 5.9544, 0.7868, -0.2569
16543, 8.411535, 3.9686, 0.8076, -0.3513
16544, 7.269798, 3.2549, 0.9199, -0.4349
16545, 6.946468, 3.5924, 0.8484, -0.4516
16546, 3.761029, 3.8838, 0.8656, -0.3818
16547, 5.156041, 3.6765, 0.8499, -0.3905
16548, 7.651705, 5.1081, 0.7009, -0.3910
16549, 7.066827, 4.1573, 0.7605, -0.4517
16550, 7.280886, 5.1790, 0.7615, -0.2829
16551, 8.351059, 3.8406, 0.7852, -0.4308
16552, 8.611636, 3.2833, 0.8918, -0.4123
16553, 7.041727, 3.6125, 0.8324, -0.4352
16554, 4.190348, 3.9947, 0.8411, -0.4404
16555, 7.464940, 3.7861, 0.7953, -0.4507
16556, 5.966960, 4.5010, 0.7539, -0.3865
16557, 5.938028, 4.7657, 0.7233, -0.4267
16558, 6.399918, 4.8304, 0.7103, -0.4253
16559, 6.292701, 3.4564, 0.9400, -0.2565
16560, 4.224901, 4.0075, 0.8353, -0.3749
16561, 4.063973, 3.8633, 0.8199, -0.4229
16562, 5.577440, 4.7182, 0.7076, -0.4814
16563, 3.893418, 3.5388, 0.8882, -0.3974
16564, 3.877068, 4.0716, 0.8273, -0.4022
16565, 5.210638, 4.2303, 0.7940, -0.3829
16566, 4.218874, 4.2519, 0.7821, -0.4903
16567, 4.138681, 4.0440, 0.8397, -0.3483
16568, 7.823598, 3.3382, 0.8962, -0.3516
16569, 6.479823, 3.7133, 0.8155, -0.4593
16570, 5.593026, 3.7605, 0.8354, -0.4742
16571, 5.748510, 3.1437, 0.9694, -0.3933
16572, 3.836687, 4.2646, 0.7994, -0.4347
16573, 4.442788, 4.0399, 0.8406, -0.3950
16574, 6.456200, 4.7296, 0.8367, -0.2698
16575, 7.877237, 4.3254, 0.7144, -0.4707
16576, 5.148934, 4.2913, 0.8117, -0.4657
16577, 5.375809, 4.4617, 0.8296, -0.2492
16578, 3.604059, 3.8151, 0.8681, -0.4102
16579, 6.501820, 4.0249, 0.7666, -0.4476
16580, 6.052366, 3.9099, 0.7839, -0.4568
16581, 5.464626, 4.1568, 0.7708, -0.5118
16582, 4.837617, 4.2201, 0.8039, -0.3904
16583, 3.654982, 3.4285, 0.9065, -0.3895
16584, 7.623257, 4.3965, 0.7942, -0.5300
16585, 4.972250, 4.0237, 0.8134, -0.5006
16586, 6.739019, 3.6664, 0.8663, -0.3371
16587, 6.867245, 3.9490, 0.8009, -0.4113
16588, 5.658677, 4.6406, 0.7844, -0.3217
16589, 3.726716, 4.1151, 0.8129, -0.4264
16590, 7.892409, 4.3008, 0.7903, -0.5439
16591, 5.006358, 4.2655, 0.7902, -0.4047
16592, 4.314187, 3.9849, 0.8379, -0.4833
16593, 3.788670, 3.7619, 0.8810, -0.3522
16594, 4.644542, 4.7099, 0.7177, -0.5303
16595, 7.516868, 3.9152, 0.7913, -0.4274
16596, 4.383933, 4.2108, 0.7921, -0.4129
16597, 7.396365, 4.6420, 0.8139, -0.2819
16598, 7.226330, 3.6589, 0.8952, -0.2921
16599, 6.176602, 3.2592, 0.9777, -0.3300
16600, 6.868808, 4.5147, 0.8777, -0.2613
16601, 6.040688, 3.0577, 0.9771, -0.3586
16602, 16.856080, 3.6606, 0.8693, -0.2736
16603, 4.672027, 4.3597, 0.7865, -0.4183
16604, 4.436686, 4.4874, 0.7738, -0.4506
16605, 6.682565, 4.7609, 0.7633, -0.3810
16606, 9.791885, 4.5065, 0.7580, -0.3427
16607, 7.938284, 3.5611, 0.9064, -0.2896
16608, 7.153833, 4.0092, 0.7860, -0.5129
16609, 6.004056, 4.8682, 0.8299, -0.2401
16610, 6.267929, 3.6060, 0.8569, -0.4560
16611, 6.410072, 4.4573, 0.7975, -0.4640
16612, 4.276652, 3.4923, 0.9199, -0.3326
16613, 3.352577, 3.5897, 0.8976, -0.3766
16614, 5.400117, 4.5745, 0.8941, -0.2184
16615, 3.689848, 4.1013, 0.8031, -0.4304
16616, 3.834176, 3.9566, 0.8121, -0.4381
16617, 5.897791, 4.5532, 0.7278, -0.4327
16618, 4.769322, 4.7675, 0.7362, -0.4972
16619, 6.497062, 4.0388, 0.8000, -0.5179
16620, 7.632037, 5.1687, 0.6993, -0.3633
16621, 4.531337, 3.6103, 0.8894, -0.3536
16622, 7.337620, 3.8503, 0.8661, -0.2883
16623, 7.106430, 4.9116, 0.7613, -0.3446
16624, 9.614699, 4.9611, 0.6387, -0.4751
16625, 8.683704, 3.9383, 0.8818, -0.3624
16626, 8.322653, 4.6706, 0.7683, -0.5266
16627, 5.960589, 4.0601, 0.8752, -0.2836
16628, 6.459965, 3.9993, 0.8750, -0.2439
16629, 9.462345, 3.7496, 0.8282, -0.3760
16630, 4.410246, 4.4761, 0.7752, -0.4517
16631, 3.210188, 3.6321, 0.8980, -0.3882
16632, 5.320268, 4.3387, 0.8413, -0.2502
16633, 3.714891, 4.0355, 0.8185, -0.4150
16634, 5.166810, 4.2820, 0.8623, -0.2291
16635, 5.258503, 3.8175, 0.8683, -0.4661
16636, 3.521215, 4.0746, 0.8197, -0.4431
16637, 4.801988, 4.2176, 0.7975, -0.4924
16638, 7.030194, 4.0575, 0.8800, -0.2905
16639, 8.923690, 4.1894, 0.8425, -0.3577
16640, 4.156165, 4.0542, 0.8283, -0.4851
16641, 8.904187, 3.1707, 0.9433, -0.4440
16642, 8.580174, 4.9641, 0.7828, -0.2876
16643, 8.353602, 4.3868, 0.8102, -0.4201
16644, 5.767606, 3.9844, 0.7736, -0.4667
16645, 5.447693, 4.1688, 0.8351, -0.2817
16646, 4.548081, 3.9449, 0.8153, -0.4045
16647, 3.822140, 3.5779, 0.8638, -0.4254
16648, 4.076598, 3.9351, 0.8504, -0.3765
16649, 5.053130, 4.3507, 0.7486, -0.4845
16650, 5.585449, 4.2039, 0.7703, -0.5008
16651, 5.449197, 4.0501, 0.8361, -0.3227
16652, 9.481320, 4.9123, 0.7489, -0.5189
16653, 6.246093, 4.4419, 0.7435, -0.5318
16654, 5.932169, 4.3440, 0.7558, -0.4197
16655, 4.812446, 4.3624, 0.8281, -0.2967
16656, 6.698833, 4.1183, 0.8371, -0.4738
16657, 7.352394, 4.3469, 0.7727, -0.3565
16658, 7.315522, 4.7500, 0.7575, -0.4392
16659, 7.540761, 4.9785, 0.9046, -0.1599
16660, 4.824283, 4.3895, 0.7920, -0.4475
16661, 4.579065, 4.1546, 0.8451, -0.2893
16662, 4.938641, 4.9349, 0.7007, -0.5281
16663, 5.361939, 3.8236, 0.8604, -0.3269
16664, 4.563955, 4.4025, 0.7824, -0.3844
16665, 11.907528, 4.5914, 0.6940, -0.4118
16666, 6.889947, 4.1896, 0.7405, -0.4847
16667, 5.715192, 3.9052, 0.9150, -0.2320
16668, 6.788393, 5.3118, 0.8274, -0.2419
16669, 3.697719, 4.0087, 0.8372, -0.4038
16670, 7.757415, 3.7185, 0.9088, -0.3531
16671, 4.773178, 4.3772, 0.8030, -0.3570
16672, 7.991792, 3.6308, 0.8169, -0.4127
16673, 4.614106, 3.5216, 0.8842, -0.4264
16674, 4.826905, 4.4017, 0.7379, -0.4869
16675, 5.599242, 4.1214, 0.8378, -0.4553
16676, 4.924766, 4.8552, 0.7034, -0.4846
16677, 3.377038, 3.5167, 0.9212, -0.3505
16678, 5.669654, 4.9727, 0.7649, -0.2936
16679, 6.532891, 3.7434, 0.8234, -0.4178
16680, 6.011560, 4.4776, 0.7791, -0.5221
16681, 10.434863, 5.9079, 0.8195, -0.1467
16682, 11.420837, 4.3000, 0.7082, -0.5427
16683, 3.648372, 3.6804, 0.8644, -0.3957
16684, 4.484249, 4.4140, 0.8804, -0.2412
16685, 3.381302, 4.0849, 0.8266, -0.4490
16686, 4.703880, 3.7858, 0.8720, -0.3260
16687, 5.912197, 3.7189, 0.8996, -0.4162
16688, 3.774338, 3.4627, 0.9338, -0.3983
16689, 5.813980, 3.5439, 0.8920, -0.3487
16690, 3.680150, 3.9642, 0.8378, -0.4537
16691, 6.175501, 3.9645, 0.8629, -0.4379
16692, 5.302313, 4.2273, 0.8510, -0.2557
16693, 7.047858, 4.1117, 0.8404, -0.4739
16694, 3.714436, 3.9610, 0.8203, -0.4798
16695, 7.019191, 4.2390, 0.8258, -0.4724
16696, 7.977671, 4.6315, 0.7820, -0.4105
16697, 5.805879, 3.3340, 0.9161, -0.3537
16698, 5.610988, 4.5320, 0.7918, -0.3436
16699, 4.487840, 3.4076, 0.9174, -0.4072
16700, 7.528148, 4.0382, 0.8427, -0.5011
16701, 5.810577, 3.7777, 0.8980, -0.3995
16702, 6.175565, 4.4597, 0.7383, -0.4216
16703, 12.796291, 3.6926, 0.8401, -0.5225
16704, 7.921772, 4.0236, 0.7545, -0.5077
16705, 8.742828, 5.5525, 0.7758, -0.2762
16706, 6.773316, 4.2082, 0.8256, -0.4961
16707, 5.890573, 4.5511, 0.7821, -0.4010
16708, 3.929122, 3.8505, 0.8214, -0.4351
16709, 4.609448, 3.1596, 0.9739, -0.3458
16710, 8.204961, 3.9971, 0.8126, -0.3452
16711, 8.600730, 3.7964, 0.8334, -0.3420
16712, 6.293954, 3.8384, 0.8423, -0.4928
16713, 5.234546, 4.4982, 0.7635, -0.3895
16714, 4.564865, 4.3860, 0.7757, -0.4275
16715, 5.057834, 4.3850, 0.7815, -0.4073
16716, 5.044506, 4.2621, 0.7697, -0.4194
16717, 6.497577, 3.8709, 0.8608, -0.4914
16718, 6.182593, 4.5587, 0.7331, -0.4085
16719, 3.854887, 3.8275, 0.8283, -0.4481
16720, 3.031578, 3.7096, 0.8639, -0.4289
16721, 3.061498, 3.7141, 0.8758, -0.4266
16722, 5.034887, 4.3839, 0.8696, -0.2401
16723, 6.146497, 2.9425, 1.0144, -0.3114
16724, 4.727194, 3.4499, 0.8855, -0.3876
16725, 5.350017, 4.0576, 0.7860, -0.4822
16726, 4.146502, 4.2107, 0.7866, -0.4836
16727, 5.280659, 4.5446, 0.7787, -0.3638
16728, 4.686412, 4.4404, 0.7535, -0.5246
16729, 3.782845, 3.9173, 0.8461, -0.4432
16730, 7.436720, 3.5734, 0.8725, -0.3446
16731, 4.338017, 4.0552, 0.8003, -0.5019
16732, 4.301090, 4.2018, 0.7886, -0.4227
16733, 5.032405, 4.3054, 0.8174, -0.3206
16734, 5.385640, 4.4732, 0.7414, -0.4373
16735, 3.460049, 3.4139, 0.9340, -0.3403
16736, 3.891708, 4.0647, 0.7949, -0.4470
16737, 5.127243, 3.9832, 0.8601, -0.2869
16738, 3.730371, 3.9878, 0.8253, -0.4009
16739, 3.434355, 3.8584, 0.8519, -0.4337
16740, 3.370378, 3.8149, 0.8742, -0.4369
16741, 5.515191, 3.5644, 0.8676, -0.3615
16742, 6.572895, 4.5378, 0.9324, -0.1829
16743, 8.244891, 5.8189, 0.6904, -0.2952
16744, 7.878221, 4.8691, 0.8912, -0.2337
16745, 6.553329, 5.1651, 0.7501, -0.3008
16746, 5.017556, 3.1813, 1.0011, -0.2834
16747, 3.557830, 4.3856, 0.7613, -0.4801
16748, 6.651530, 4.1364, 0.7832, -0.3919
16749, 6.836950, 4.6089, 0.8089, -0.3021
16750, 10.512990, 3.3752, 0.8545, -0.3882
16751, 7.812824, 4.2895, 0.8259, -0.3699
16752, 7.522646, 5.0136, 0.8306, -0.1961
16753, 10.398990, 3.3532, 0.9677, -0.3611
16754, 8.425160, 3.9228, 0.7664, -0.4625
16755, 4.897725, 4.3021, 0.8064, -0.4607
16756, 5.295513, 4.4050, 0.8252, -0.2885
16757, 4.475182, 3.8106, 0.8282, -0.4640
16758, 7.764508, 5.1769, 0.7099, -0.3950
16759, 7.232709, 4.3279, 0.7373, -0.4478
16760, 3.532168, 3.8268, 0.8411, -0.4665
16761, 5.485546, 4.5845, 0.7272, -0.4497
16762, 5.403218, 3.5072, 0.9304, -0.2772
16763, 4.413474, 4.3351, 0.7898, -0.4268
16764, 4.853243, 3.8567, 0.8347, -0.3861
16765, 4.450087, 4.1698, 0.7848, -0.4933
16766, 4.455027, 3.7444, 0.8843, -0.3366
16767, 4.064023, 3.8484, 0.8533, -0.3771
16768, 4.037028, 3.7814, 0.8682, -0.4576
16769, 5.207979, 4.4159, 0.7823, -0.3618
16770, 5.074115, 3.6735, 0.8696, -0.3605
16771, 7.435933, 3.4245, 0.9301, -0.2821
16772, 5.398907, 3.8673, 0.8603, -0.4797
16773, 4.439366, 4.2212, 0.8110, -0.3668
16774, 4.738734, 4.3858, 0.7993, -0.3729
16775, 7.971646, 3.6332, 0.8689, -0.4892
16776, 7.381837, 4.1813, 0.8218, -0.2906
16777, 8.067669, 4.6540, 0.7704, -0.5029
16778, 5.967579, 4.9335, 0.8304, -0.2374
16779, 5.937082, 4.2416, 0.7411, -0.5131
16780, 7.177397, 3.5534, 0.9327, -0.3524
16781, 8.129200, 5.2175, 0.7417, -0.2399
16782, 5.518946, 4.5650, 0.7082, -0.5201
16783, 4.916251, 4.7233, 0.7086, -0.5277
16784, 4.499960, 4.3103, 0.7998, -0.4431
16785, 6.826577, 4.0870, 0.8319, -0.5159
16786, 7.788419, 3.9337, 0.7668, -0.4729
16787, 6.838181, 5.0495, 0.7229, -0.3519
16788, 6.855707, 4.7988, 0.8411, -0.2586
16789, 6.183049, 4.5763, 0.8069, -0.3022
16790, 7.492670, 3.4583, 0.9399, -0.4261
16791, 6.379198, 4.8385, 0.6712, -0.5094
16792, 4.412190, 4.6111, 0.7522, -0.4826
16793, 3.979880, 3.8609, 0.8604, -0.4173
16794, 3.650950, 4.3551, 0.7740, -0.4834
16795, 5.037606, 4.4509, 0.7724, -0.4033
16796, 4.477554, 4.3709, 0.8022, -0.3381
16797, 3.363541, 3.8518, 0.8493, -0.4226
16798, 4.405470, 4.3650, 0.7849, -0.4241
16799, 4.424847, 4.2807, 0.7792, -0.4959
16800, 8.104637, 3.4276, 0.8650, -0.4307
16801, 8.158762, 3.7124, 0.8374, -0.3618
16802, 6.630394, 4.8102, 0.7392, -0.3658
16803, 3.611350, 3.8496, 0.8548, -0.3792
16804, 5.859320, 4.5382, 0.7184, -0.4700
16805, 5.402606, 3.8521, 0.8704, -0.4344
16806, 3.501324, 3.9325, 0.8382, -0.4583
16807, 7.905306, 3.5374, 0.8659, -0.4598
16808, 7.598567, 4.4110, 0.8041, -0.4042
16809, 4.238977, 4.2001, 0.8313, -0.3301
16810, 4.829172, 4.2819, 0.8233, -0.3165
16811, 9.262559, 3.6045, 0.8380, -0.4816
16812, 4.070685, 3.8513, 0.8637, -0.4302
16813, 6.332739, 3.1297, 0.9722, -0.4098
16814, 5.703972, 4.4065, 0.7303, -0.4728
16815, 4.534239, 4.7371, 0.7119, -0.4900
16816, 8.642899, 3.4550, 0.8625, -0.4439
16817, 5.852660, 4.5730, 0.9019, -0.2288
16818, 4.376657, 4.4374, 0.7773, -0.4503
16819, 4.253304, 3.4940, 0.8867, -0.4122
16820, 9.618877, 4.0490, 0.7790, -0.4040
16821, 4.922673, 4.5424, 0.7177, -0.5098
16822, 3.723530, 3.7683, 0.8415, -0.4396
16823, 4.316377, 4.2697, 0.8234, -0.3384
16824, 4.656842, 4.0396, 0.8182, -0.3852
16825, 4.832697, 3.4978, 0.8786, -0.4169
16826, 4.444607, 4.0695, 0.8351, -0.3441
16827, 7.354562, 4.5726, 0.6900, -0.5081
16828, 4.697867, 3.7352, 0.8956, -0.4329
16829, 3.559413, 4.1384, 0.8188, -0.4490
16830, 10.984522, 5.2618, 0.9084, -0.2144
16831, 10.858848, 4.2283, 0.8401, -0.2281
16832, 8.199571, 3.5951, 0.8434, -0.3984
16833, 5.776096, 5.0499, 0.8631, -0.2110
16834, 5.096333, 4.5283, 0.7993, -0.3128
16835, 6.506723, 3.9891, 0.7695, -0.4941
16836, 8.235192, 4.7193, 0.7642, -0.4130
16837, 7.600131, 4.5474, 0.7939, -0.3819
16838, 5.654402, 4.3411, 0.7974, -0.5193
16839, 5.436272, 4.8079, 0.6977, -0.4694
16840, 5.817873, 3.1328, 0.9657, -0.3907
16841, 5.489495, 3.9686, 0.8625, -0.3745
16842, 3.350181, 7.4469, 0.7024, -0.2152
16843, 4.027408, 3.5732, 0.8734, -0.4047
16844, 3.673252, 3.9095, 0.8360, -0.4116
16845, 4.306497, 3.7507, 0.8559, -0.3764
16846, 4.659140, 4.3194, 0.8098, -0.3609
16847, 4.915692, 3.6341, 0.9187, -0.2696
16848, 7.370791, 5.1304, 0.7782, -0.2660
16849, 6.738366, 3.4928, 0.9045, -0.3308
16850, 7.218438, 4.8036, 0.7156, -0.5661
16851, 8.334066, 4.3965, 0.7950, -0.2924
16852, 5.890824, 3.2319, 0.9761, -0.2583
16853, 7.989885, 3.0453, 0.9606, -0.4117
16854, 3.722017, 3.7306, 0.8645, -0.3838
16855, 3.854775, 3.4472, 0.9278, -0.3758
16856, 5.386972, 4.3072, 0.8034, -0.4854
16857, 9.397504, 5.3669, 0.7517, -0.2939
16858, 6.022588, 3.3738, 0.9092, -0.4329
